injected_period,injected_t0,injected_depth,injected_snr,bls_period,bls_snr,bls_depth,period_error,period_ratio,is_recovered,overlap_fraction,precision,period_factor_type,success,period_range,trial,period_bin
11.575756107842912,2.323203236124204,0.009666315401819954,5,10.046741788890563,5.570131198249747,0.006788964143330484,1.529014318952349,0.8679123588379339,False,0.075,0.06521739130434782,mismatch,True,short,25,"(10, 15]"
15.766502660401684,4.695284865281502,0.004779492571799646,5,15.7991545754549,5.571772331900546,0.004338753613118854,0.032651915053214964,1.0020709675288497,True,0.8285714285714286,0.8285714285714286,exact,True,short,26,"(15, 20]"
8.819973916513536,7.49523589340736,0.005434074161178844,5,2.3160817743244797,-6.632147317336128,-0.0053078605480909175,,,False,0.0,0.0,negative_depth,True,short,27,"(5, 10]"
11.119761207368153,8.57202160989203,0.005883949855663788,5,3.294835583671427,5.257923547696234,0.004925200722317066,7.824925623696727,0.29630452688931935,False,0.10256410256410256,0.043010752688172046,mismatch,True,short,28,"(10, 15]"
16.645519116865263,11.80444458404198,0.00522286560036224,5,16.65725223362129,4.677971767758878,0.004768834196178011,0.011733116756026618,1.0007048813962274,True,0.8846153846153846,0.8518518518518519,exact,True,short,29,"(15, 20]"
15.069820295858644,13.755176812462373,0.004161188501213603,5,1.0959218307176208,-6.675308502775957,-0.002575639832311312,,,False,0.0,0.0,negative_depth,True,short,30,"(15, 20]"
9.562711274473406,3.1186141206039646,0.007693559805464039,5,4.782725389620091,4.402277363030873,0.005124290183305175,4.779985884853315,0.500143238914579,False,0.717391304347826,0.4782608695652174,fraction,True,short,31,"(5, 10]"
5.020186391012374,4.250770676246798,0.007937132987969506,5,3.6531706641321176,5.251048231884884,0.009133421468886125,1.3670157268802567,0.727696220736421,False,0.0,0.0,mismatch,True,short,32,"(5, 10]"
19.376949354603926,0.5337868308737541,0.0075915881977126395,5,2.5163171399483417,4.321878717038088,0.003090248065123882,16.860632214655585,0.12986136743710225,False,0.10526315789473684,0.036036036036036036,mismatch,True,short,33,"(15, 20]"
14.87019537355491,7.628183283061503,0.008583322996654381,5,1.0730819583292233,4.375459033476733,0.0039192098891784495,13.797113415225688,0.07216327232913075,False,0.14285714285714285,0.025252525252525252,mismatch,True,short,34,"(10, 15]"
5.644169036270858,0.8530938896098893,0.0030565950767260926,5,5.643425757790208,6.339705984369152,0.0038052297594272613,0.0007432784806500337,0.9998683103791056,True,0.9090909090909091,0.8955223880597015,exact,True,short,35,"(5, 10]"
16.51921941080618,6.62764861795367,0.0065336350005895764,5,1.3485980123445043,6.507326063215933,0.002672787472640565,15.170621398461675,0.08163811974446614,False,0.05555555555555555,0.012121212121212121,mismatch,True,short,36,"(15, 20]"
16.396939685233082,4.929442829981372,0.004512704183457371,5,0.5514210559476456,-4.06462285498732,-0.0013171126760250854,,,False,0.0,0.0,negative_depth,True,short,37,"(15, 20]"
6.360034971529417,3.02753480809818,0.004745359617435741,5,6.3629385333337085,6.235416001675728,0.005682751364323916,0.0029035618042918543,1.0004565323645687,True,0.8947368421052632,0.8793103448275862,exact,True,short,38,"(5, 10]"
19.64675538439979,7.090024977623367,0.004370535112249216,5,19.648225664048237,7.952946160060471,0.006950728147102636,0.0014702796484478142,1.0000748357486864,True,0.9642857142857143,0.9310344827586207,exact,True,short,39,"(15, 20]"
11.308142534272482,5.408970105782745,0.007981035891253959,5,0.668712925029308,-5.3527540896501975,-0.003523905266182982,,,False,0.0,0.0,negative_depth,True,short,40,"(10, 15]"
3.1012732815515744,1.2887709258270075,0.008941494430879177,5,3.1010201745538377,5.3861076906150585,0.009018660574606117,0.0002531069977367295,0.9999183861031395,True,0.9393939393939394,0.9489795918367347,exact,True,short,41,"(1, 5]"
12.271634524603629,4.201048866267225,0.009466826256285036,5,0.6704217607980786,6.425675549032612,0.00536998024845597,11.60121276380555,0.05463182263568374,False,0.1,0.014336917562724014,mismatch,True,short,42,"(10, 15]"
5.789669143947249,2.362823070483193,0.008186635187575068,5,1.4272990249529323,-4.588265602982564,-0.00553722095695138,,,False,0.0,0.0,negative_depth,True,short,43,"(5, 10]"
11.54694894488418,8.84796047025831,0.003336676973772449,5,1.5782905774971805,4.994596143816819,0.0016564830401635288,9.968658367387,0.1366846415473617,False,0.0,0.0,mismatch,True,short,44,"(10, 15]"
2.121543113556483,0.9635783146033523,0.0048322143293329425,5,2.1214242646520334,6.191571823056842,0.005862338552194682,0.0001188489044494645,0.9999439799720826,True,0.9754098360655737,0.9444444444444444,exact,True,short,45,"(1, 5]"
14.315323288007912,0.8554507583732138,0.005426782576126621,5,14.287448504485269,4.596425919067316,0.0038115085158270928,0.027874783522642943,0.998052800976839,True,0.5714285714285714,0.5853658536585366,exact,True,short,46,"(10, 15]"
16.63108051445942,1.073784057843811,0.009661697794210482,5,16.63044929656648,7.3587069852036215,0.013756511562968534,0.0006312178929412937,0.9999620458879751,True,1.0,1.0,exact,True,short,47,"(15, 20]"
1.7426147477486078,0.7917790021693001,0.003923046908740645,5,1.7405785698854512,5.5706449299614045,0.003957555518030664,0.002036177863156574,0.9988315387174433,True,0.7464788732394366,0.7412587412587412,exact,True,short,48,"(1, 5]"
10.893484724365269,5.22693083631146,0.006672921137641235,5,21.775428301304178,6.3373851298147015,0.009730611486196009,10.881943576938909,1.9989405458658656,False,0.48936170212765956,0.7666666666666667,multiple,True,short,49,"(10, 15]"
11.946761449000105,2.643694105773592,0.005488739620742914,5,17.296995539353816,-5.904336708737131,-0.008916040842710114,,,False,0.0,0.0,negative_depth,True,short,50,"(10, 15]"
6.031802226612043,0.7442398985881276,0.00830542976421111,5,6.027551069634972,4.149122042781451,0.0066618261045798335,0.004251156977070458,0.9992952094884155,True,0.8412698412698413,0.8412698412698413,exact,True,short,51,"(5, 10]"
17.67758289151224,3.8506954082748366,0.007540085984431776,5,17.661775395001378,4.723068497640972,0.006735360931951381,0.015807496510863217,0.9991057885793622,True,0.9166666666666666,0.8918918918918919,exact,True,short,52,"(15, 20]"
8.12194784406585,4.332537625959263,0.007670435201326588,5,8.130332254164863,2.913060315440108,0.005233118774618657,0.00838441009901203,1.001032315185961,True,0.84,0.875,exact,True,short,53,"(5, 10]"
8.514789301336222,3.9612532716719984,0.004448090886171327,5,1.3477760179309795,-5.357633085673647,-0.0025520430993566045,,,False,0.0,0.0,negative_depth,True,short,54,"(5, 10]"
14.336651489146622,2.689276300430964,0.0035222401095944275,5,0.5718405891610643,-5.050727179648356,-0.0015231490710973363,,,False,0.0,0.0,negative_depth,True,short,55,"(10, 15]"
9.620117092088108,7.163254643478122,0.007984822132771054,5,9.600646039103399,5.120744806606903,0.005045433729593726,0.019471052984709303,0.9979760066537315,False,0.4,0.4090909090909091,exact,True,short,56,"(5, 10]"
12.411498714681239,9.767706651488128,0.006656967096729381,5,2.069836822078859,5.708624939588127,0.002821334700025662,10.34166189260238,0.16676767807505014,False,0.55,0.176,mismatch,True,short,57,"(10, 15]"
1.9531838923572584,0.6665436403633429,0.006094628297239431,5,1.9529788192132163,8.190162752112903,0.009828044458980263,0.00020507314404216714,0.9998950057161312,True,0.9253731343283582,0.8985507246376812,exact,True,short,58,"(1, 5]"
4.6083335124188,1.131410786374641,0.005951343912246703,5,4.697351080779281,-5.328489113844258,-0.0065452518698267655,,,False,0.0,0.0,negative_depth,True,short,59,"(1, 5]"
10.740896922242056,7.9595579040767,0.007479949223873821,5,10.736464074909291,3.906297858655388,0.00596075566667229,0.004432847332765277,0.999587292628832,True,0.8717948717948718,0.8947368421052632,exact,True,short,60,"(10, 15]"
1.317929110826214,1.2040538682183066,0.006466612461125499,5,1.3183958278758712,5.178978765614027,0.005806257065171189,0.00046671704965728367,1.0003541290998306,True,0.896551724137931,0.9017341040462428,exact,True,short,61,"(1, 5]"
8.111300141382163,5.222917723952149,0.003524659132822014,5,7.016029966230444,-6.535064564525931,-0.004273078393359844,,,False,0.0,0.0,negative_depth,True,short,62,"(5, 10]"
3.1487896821711194,1.373982145104004,0.0040485444179487904,5,1.469151043870047,5.523410530425667,0.003453603378863028,1.6796386383010724,0.4665764284571251,False,0.030927835051546393,0.018867924528301886,mismatch,True,short,63,"(1, 5]"
19.76463277561196,7.0820610380775415,0.0056192861813637055,5,19.782597296418125,6.701939507532413,0.006951591367663613,0.01796452080616362,1.0009089225694257,True,0.896551724137931,0.9285714285714286,exact,True,short,64,"(15, 20]"
10.718140012713635,1.8878687931690448,0.004873231767772771,5,10.714086293628462,7.409735436683115,0.0068946907910408415,0.004053719085172602,0.9996217889409577,True,0.9111111111111111,0.8723404255319149,exact,True,short,65,"(10, 15]"
7.656044432565723,6.042039500771575,0.0051062218681969685,5,7.6750577679233976,6.105002012042003,0.004920921999319291,0.019013335357674244,1.0024834410935233,True,0.7307692307692307,0.7037037037037037,exact,True,short,66,"(5, 10]"
16.885926098403253,5.748053768680745,0.006573139824999552,5,16.90451062769592,4.216268443514498,0.006145189703641409,0.018584529292667185,1.0011005928359726,True,0.8857142857142857,0.8857142857142857,exact,True,short,67,"(15, 20]"
6.296107968579854,2.4487376337747806,0.003109951793272161,5,0.6699131209670814,-4.308298295949053,-0.001564493068558399,,,False,0.0,0.0,negative_depth,True,short,68,"(5, 10]"
7.2328568748752655,5.664848681471477,0.004368808128200044,5,7.569797495251828,4.498278080087335,0.003608148648758481,0.3369406203765628,1.0465847211144177,False,0.0,0.0,close,True,short,69,"(5, 10]"
3.700538995826327,1.3911701539295982,0.009447905363509326,5,3.6996962938066273,5.433903577554545,0.011416475620203417,0.0008427020196997148,0.9997722758709879,True,0.9545454545454546,0.9333333333333333,exact,True,short,70,"(1, 5]"
8.672558545128668,7.667027246472928,0.005061941289020435,5,1.4801350590649367,5.122495677357177,0.0031941665935982955,7.192423486063731,0.17066878838152336,False,0.04081632653061224,0.012578616352201259,mismatch,True,short,71,"(5, 10]"
2.8630342815305667,2.8360163113766976,0.0057381889135835985,5,2.863296849461813,5.447058189790502,0.006402403904115654,0.0002625679312462381,1.0000917096707294,True,0.7821782178217822,0.79,exact,True,short,72,"(1, 5]"
8.591029939278203,3.630223699350654,0.005572739824927389,5,8.60146236543716,3.024604826936731,0.00307512873830887,0.010432426158956787,1.001214339401992,True,0.86,0.8958333333333334,exact,True,short,73,"(5, 10]"
13.538133309700049,2.016748045649976,0.007998239843561497,5,4.514318202471994,3.7620598419879654,0.004604444033238307,9.023815107228055,0.33345204240509974,False,0.5952380952380952,0.33783783783783783,fraction,True,short,74,"(10, 15]"
8.099794499922753,8.074059301614744,0.0087677545624141,5,2.0804800268139165,-4.48275544947848,-0.005436480349149287,,,False,0.0,0.0,negative_depth,True,short,75,"(5, 10]"
6.952755023458244,5.345405544103685,0.009555996637995372,5,6.956013274646224,5.895800965461949,0.013263768817806273,0.003258251187980399,1.0004686273537593,True,1.0,0.9818181818181818,exact,True,short,76,"(5, 10]"
18.9859995357516,3.902882330058447,0.008570061165118997,5,18.98232736756783,5.69804241796025,0.009334508863602771,0.003672168183769031,0.9998065854696323,True,0.896551724137931,0.9629629629629629,exact,True,short,77,"(15, 20]"
18.81768404574432,11.598346800800208,0.003011674588711092,5,18.799861511131184,6.438086878290974,0.003907477918105407,0.017822534613134877,0.999052883735862,True,0.9629629629629629,0.9629629629629629,exact,True,short,78,"(15, 20]"
16.390697593664598,6.5471517857890165,0.0066097594658672855,5,1.6675773188602627,-5.304374030630146,-0.004124895878357167,,,False,0.0,0.0,negative_depth,True,short,79,"(15, 20]"
10.364887853602779,0.7610002445334743,0.006327437681976179,5,10.37326217359145,5.256092967359221,0.0076078897225685775,0.00837431998867011,1.0008079508535888,True,0.8444444444444444,0.8085106382978723,exact,True,short,80,"(10, 15]"
12.739436052071033,6.431827838683793,0.008316938711136585,5,12.737186363893544,6.919169005799012,0.011067561942482004,0.002249688177489162,0.9998234075536552,True,0.9,0.8571428571428571,exact,True,short,81,"(10, 15]"
12.799339221407335,10.70785110896109,0.0030276885942806314,5,0.5857591234966983,-5.914840866085817,-0.0013127550094063716,,,False,0.0,0.0,negative_depth,True,short,82,"(10, 15]"
4.399095700473027,3.7308894261870087,0.008943771055516941,5,0.5512428338910045,6.50815640414825,0.0049252608029267345,3.8478528665820226,0.12530821592076988,False,0.0,0.0,mismatch,True,short,83,"(1, 5]"
2.877339556386018,2.159891986082335,0.009478923889504503,5,2.875835541776729,7.035541929899813,0.014865171171877682,0.0015040146092886175,0.9994772898436854,True,0.8773584905660378,0.8454545454545455,exact,True,short,84,"(1, 5]"
9.481762019545462,1.6122003349321121,0.006907107886312136,5,9.498416753870602,5.564428193951653,0.008839110438778604,0.016654734325140197,1.001756502039474,True,0.7115384615384616,0.7115384615384616,exact,True,short,85,"(5, 10]"
10.194969984882192,4.358683613104315,0.006059944002399127,5,10.200408868820436,6.200010393085413,0.007459348354170575,0.005438883938243322,1.0005334869986189,True,0.9555555555555556,0.9347826086956522,exact,True,short,86,"(10, 15]"
13.22156924418229,8.416277885072525,0.005816535417276052,5,5.272402426010309,5.174606710479909,0.004622766500337155,7.94916681817198,0.3987728180095002,False,0.0,0.0,mismatch,True,short,87,"(10, 15]"
8.384184009911129,6.05657075145307,0.008661155336547762,5,2.096899468398696,6.099933242004875,0.004725697673137528,6.287284541512433,0.25010179475067634,False,0.62,0.248,fraction,True,short,88,"(5, 10]"
18.883020025807213,1.9474926216299717,0.006932161437936821,5,0.7953485779139863,-6.17259989286903,-0.0035661758822963024,,,False,0.0,0.0,negative_depth,True,short,89,"(15, 20]"
9.661051366648968,6.755974553127306,0.004856721570181872,5,9.662039589485023,6.9884566126500465,0.00648149770682157,0.0009882228360549306,1.0001022893677458,True,1.0,0.9772727272727273,exact,True,short,90,"(5, 10]"
12.218209700237033,11.087700387598979,0.006496966605409855,5,0.8093978950393341,5.462576719425579,0.002369507952679032,11.408811805197699,0.06624521226081362,False,0.15789473684210525,0.025,mismatch,True,short,91,"(10, 15]"
18.26403791542082,4.926836576126168,0.003202543616016267,5,1.8038077365118985,-5.359386819618013,-0.0014989360101125087,,,False,0.0,0.0,negative_depth,True,short,92,"(15, 20]"
4.327504245203311,2.506146490557267,0.00935416799752591,5,4.329526056811496,5.6390255211968885,0.010544093493259406,0.0020218116081851534,1.0004672003754649,True,0.9382716049382716,0.9382716049382716,exact,True,short,93,"(1, 5]"
7.0651016404670655,2.135483107313422,0.009651030312446738,5,1.6281409031650114,-4.568814285600251,-0.006363136076293526,,,False,0.0,0.0,negative_depth,True,short,94,"(5, 10]"
9.262896987748114,5.6277200122371065,0.0053700165013162385,5,0.9524581725097624,4.185245626845441,0.0023894471718572115,8.310438815238351,0.10282508525891669,False,0.06818181818181818,0.014218009478672985,mismatch,True,short,95,"(5, 10]"
10.041444132952742,6.423061366592997,0.0035325929663449825,5,10.036493577382709,6.766996964940358,0.004091999237087278,0.0049505555700335435,0.9995069876897699,True,0.9285714285714286,0.8666666666666667,exact,True,short,96,"(10, 15]"
5.737986646198847,4.934348803078635,0.00844735322915398,5,5.73470552241209,6.84442111453044,0.008972636980866979,0.003281123786756268,0.9994281750744524,True,0.873015873015873,0.859375,exact,True,short,97,"(5, 10]"
16.459471399694902,4.546453420813898,0.004145844476468314,5,16.46752965459519,7.235090129107613,0.005813336227661995,0.008058254900287665,1.0004895816338573,True,0.9714285714285714,0.9444444444444444,exact,True,short,98,"(15, 20]"
1.6963974408748348,1.2188252918707922,0.00993195822553828,5,0.8454631995864059,-4.270365179092613,-0.007988513972222847,,,False,0.0,0.0,negative_depth,True,short,99,"(1, 5]"
17.75676072709376,2.7678390859246025,0.005993091993681808,7,17.76370272561708,6.7880133896846075,0.006362926093528718,0.006941998523320336,1.0003909496011132,True,0.9459459459459459,0.9722222222222222,exact,True,short,0,"(15, 20]"
8.784058458301525,5.616323306805151,0.004488550766572001,7,8.788943787471986,6.856972725453978,0.003778089552247635,0.004885329170461361,1.0005561585448972,True,0.88,0.8979591836734694,exact,True,short,1,"(5, 10]"
2.019082622618879,0.7369532039899476,0.008331960015723092,7,2.019707224230693,5.795021504405565,0.006615174013029502,0.0006246016118138797,1.0003093492088024,True,0.9338235294117647,0.9694656488549618,exact,True,short,2,"(1, 5]"
10.010467377123668,4.787775119288533,0.005503044235222842,7,10.016038930775778,9.554528605648134,0.007252261788487432,0.005571553652110595,1.0005565727794932,True,0.9111111111111111,0.8913043478260869,exact,True,short,3,"(10, 15]"
15.296922882668115,3.4916180452663106,0.004446294026822161,7,15.297447082813614,6.906336693954449,0.004175835897842008,0.0005242001454988099,1.0000342683394248,True,0.9705882352941176,0.9705882352941176,exact,True,short,4,"(15, 20]"
11.376214311853367,7.644143180463654,0.007019039531545773,7,11.373029958549429,8.313970543818671,0.008999471598580768,0.003184353303938181,0.9997200867338952,True,0.9210526315789473,0.875,exact,True,short,5,"(10, 15]"
10.464866850201535,6.042699440810915,0.005671182324791988,7,10.462958801786582,9.112795623134684,0.007349549457903529,0.0019080484149522903,0.9998176710279963,True,1.0,0.9787234042553191,exact,True,short,6,"(10, 15]"
19.626104728813345,13.800100964330662,0.009782676222113477,7,19.635690786863552,6.188823210388311,0.009414776162672974,0.009586058050206958,1.0004884340618103,True,0.9333333333333333,0.9655172413793104,exact,True,short,7,"(15, 20]"
13.605307693129651,1.3433408077681241,0.0044856702341882805,7,1.6910259016909275,-4.751071338618344,-0.0020448182134634365,,,False,0.0,0.0,negative_depth,True,short,8,"(10, 15]"
1.1721474719329432,0.8193943663073143,0.003426922660731732,7,1.1720508057097732,7.154548265407866,0.0030796068915600037,9.666622317006102e-05,0.9999175306644559,True,0.9675675675675676,0.9781420765027322,exact,True,short,9,"(1, 5]"
5.655109298371806,1.8946299818429062,0.006896396918193126,7,5.660094136271356,5.327108010192864,0.005138100750518518,0.004984837899550065,1.0008814750761732,True,0.8840579710144928,0.8970588235294118,exact,True,short,10,"(5, 10]"
3.2149959548268914,2.770266152971931,0.0056302726598867646,7,3.2138522426796623,7.965016126797261,0.006472525089089531,0.0011437121472290812,0.9996442570493714,True,0.9354838709677419,0.9456521739130435,exact,True,short,11,"(1, 5]"
6.9982771016761935,1.480710482091664,0.009388145732511444,7,6.9980582405609875,6.447929667532649,0.009078668840734784,0.00021886111520608154,0.9999687264290873,True,0.9666666666666667,0.9666666666666667,exact,True,short,12,"(5, 10]"
10.796224590039559,7.019946617704025,0.004919146327267736,7,10.787042421811906,6.828810175650842,0.004828618027289787,0.009182168227653165,0.9991495019253189,True,0.9459459459459459,0.9210526315789473,exact,True,short,13,"(10, 15]"
10.808794149875714,1.667802258516477,0.004415740645250125,7,10.807739496000494,9.129983309572985,0.00555317292890561,0.0010546538752205237,0.999902426315036,True,0.9555555555555556,0.9347826086956522,exact,True,short,14,"(10, 15]"
16.907095774210763,8.89947740396007,0.005243441007792187,7,16.921624715946525,5.60908102306746,0.0038299472563548226,0.014528941735761691,1.0008593398848502,True,0.9166666666666666,0.9428571428571428,exact,True,short,15,"(15, 20]"
8.825343747102323,6.181471593356296,0.006125178268943828,7,8.824791440895153,5.183923197570532,0.004397657587491272,0.0005523062071706164,0.9999374181648899,True,0.9803921568627451,1.0,exact,True,short,16,"(5, 10]"
8.938507732810844,2.391058788955481,0.0054471130474029765,7,8.939359432445722,7.378882245060163,0.005505551821379634,0.0008516996348770789,1.0000952843204185,True,0.9795918367346939,0.9411764705882353,exact,True,short,17,"(5, 10]"
13.987595454879006,11.280046123042425,0.009356443606726737,7,14.006909449686495,7.096143358924908,0.0095223281023033,0.0193139948074883,1.001380794495365,True,0.8529411764705882,0.8529411764705882,exact,True,short,18,"(10, 15]"
6.293414513130032,6.10340440103923,0.007986447017912263,7,6.289144619927363,9.642780605414943,0.011473507709763303,0.004269893202669017,0.9993215299590134,True,0.9310344827586207,0.8852459016393442,exact,True,short,19,"(5, 10]"
19.9251808710463,2.6688115425665475,0.00806759822351924,7,19.90968574918505,7.1503009986971655,0.008088121306266375,0.015495121861249572,0.9992223346949003,True,0.9285714285714286,0.896551724137931,exact,True,short,20,"(15, 20]"
14.522205461038869,2.008262825392163,0.004065152201708488,7,14.525118616403333,7.568736839712235,0.004260828073773181,0.002913155364463904,1.0002006000653467,True,1.0,0.9696969696969697,exact,True,short,21,"(10, 15]"
16.578858657164474,13.505354638482475,0.005330862701918647,7,16.567022377281987,5.58606074309967,0.004305846815323,0.011836279882487588,0.9992860618377145,True,0.8888888888888888,0.8888888888888888,exact,True,short,22,"(15, 20]"
10.27262512521368,1.7006993737264195,0.009195553374974023,7,10.274014966063541,8.714533599156216,0.01219351071391788,0.0013898408498604908,1.0001352955873422,True,1.0,0.9574468085106383,exact,True,short,23,"(10, 15]"
13.827754697625268,7.468306136317914,0.007848502579190137,7,0.7902575343852932,-4.307307794373008,-0.001880072969048583,,,False,0.0,0.0,negative_depth,True,short,24,"(10, 15]"
15.143007946295414,4.132382986931201,0.0035260412787034025,7,15.151675695741794,8.25774587757604,0.00396559773578579,0.008667749446379602,1.000572392848047,True,0.8823529411764706,0.8823529411764706,exact,True,short,25,"(15, 20]"
19.409084324771534,13.359553958796134,0.007223064485313778,7,19.411874928157715,9.11910988335572,0.008949561835481196,0.0027906033861810897,1.0001437782091873,True,0.9642857142857143,0.9310344827586207,exact,True,short,26,"(15, 20]"
5.848607286420981,3.965271791729077,0.0030514429539612183,7,5.8486858977361615,8.157284142496232,0.003478771223769965,7.861131518094311e-05,1.0000134410315706,True,0.9180327868852459,0.9032258064516129,exact,True,short,27,"(5, 10]"
6.5081333860185975,3.559133700478387,0.007164826525070296,7,6.508274586226331,6.464186226796508,0.006174412873275118,0.0001412002077332275,1.0000216959609396,True,0.95,0.9827586206896551,exact,True,short,28,"(5, 10]"
1.4461367107763134,0.6431058581186839,0.006176095299650248,7,1.4469906363327751,7.301384845912719,0.005301992060867057,0.0008539255564616877,1.0005904874346239,True,0.8682634730538922,0.8682634730538922,exact,True,short,29,"(1, 5]"
12.817617808731214,6.212788778991676,0.007968052981144669,7,12.810166442142142,8.794437960253548,0.009820075757323363,0.00745136658907164,0.9994186621336145,True,0.926829268292683,0.8837209302325582,exact,True,short,30,"(10, 15]"
13.653184750580838,10.168796683354541,0.0031430271248695384,7,13.681937142633556,6.328077105500073,0.0024821479513832683,0.02875239205271818,1.0021059110074295,True,0.8125,0.8125,exact,True,short,31,"(10, 15]"
